Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-LF-S2,5,0,2,4,Female,French,3,1,may.,2009,2,2,Player 3,2,16939,0,0
LILA-LF-S2,5,0,2,7,Female,Art / Music,3,1,may.,2009,4,0,Player 1,2,25413,1,1
LILA-LF-S2,5,0,3,2,Female,English,3,1,mar.,2009,2,1,Player 2,1,7473,0,0
LILA-LF-S2,5,0,3,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,1,63519,0,0
LILA-LF-S2,5,0,3,5,Female,Art / Music,3,2 or more,jun.,2009,4,2,Player 3,0,17516,1,1
LILA-LF-S2,6,0,0,0,Female,Art / Music,3,0,nov.,2009,4,2,Player 3,2,8378,1,1
LILA-LF-S2,6,0,0,3,Female,English,3,2 or more,feb.,2009,2,1,Player 2,1,6109,0,0
LILA-LF-S2,6,0,0,4,Female,French,3,1,may.,2009,2,0,Player 1,1,6580,0,0
LILA-LF-S2,6,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,2,0,Player 1,1,49611,0,0
LILA-LF-S2,6,0,1,9,Male,French,3,1,apr.,2009,2,1,Player 2,1,17182,0,0
LILA-LF-S2,6,0,1,10,Male,Math / Science,3,0,nov.,2009,4,2,Player 3,2,8844,1,1
LILA-LF-S2,6,0,2,1,Male,Math / Science,3,1,jan.,2009,2,2,Player 3,0,22110,0,0
LILA-LF-S2,6,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,2,0,Player 1,1,58518,0,0
LILA-LF-S2,6,0,2,7,Female,Art / Music,3,1,may.,2009,2,1,Player 2,0,26675,1,0
LILA-LF-S2,6,0,3,2,Female,English,3,1,mar.,2009,4,2,Player 3,2,25016,1,1
LILA-LF-S2,6,0,3,8,Male,Art / Music,3,1,jan.,2009,2,0,Player 1,2,38072,0,0
LILA-LF-S2,6,0,3,11,Male,English,3,1,jan.,2010,2,1,Player 2,2,18641,0,0
LILA-LF-S2,7,0,0,5,Female,Art / Music,3,2 or more,jun.,2009,2,1,Player 2,2,25830,0,0
LILA-LF-S2,7,0,0,10,Male,Math / Science,3,0,nov.,2009,2,0,Player 1,0,28329,1,0
LILA-LF-S2,7,0,0,11,Male,English,3,1,jan.,2010,4,2,Player 3,0,6657,1,1
LILA-LF-S2,7,0,1,2,Female,English,3,1,mar.,2009,2,0,Player 1,0,42818,1,0
LILA-LF-S2,7,0,1,6,Female,Art / Music,3,2 or more,nov.,2009,2,1,Player 2,2,19563,0,0
LILA-LF-S2,7,0,1,7,Female,Art / Music,3,1,may.,2009,4,2,Player 3,0,20316,1,1
LILA-LF-S2,7,0,2,0,Female,Art / Music,3,0,nov.,2009,4,0,Player 1,2,15828,0,1
LILA-LF-S2,7,0,2,4,Female,French,3,1,may.,2009,2,1,Player 2,1,13607,0,0
LILA-LF-S2,7,0,2,9,Male,French,3,1,apr.,2009,4,2,Player 3,0,10037,1,1
LILA-LF-S2,7,0,3,1,Male,Math / Science,3,1,jan.,2009,2,0,Player 1,0,12688,1,0
LILA-LF-S2,7,0,3,3,Female,English,3,2 or more,feb.,2009,4,2,Player 3,0,17501,1,1
LILA-LF-S2,7,0,3,8,Male,Art / Music,3,1,jan.,2009,2,1,Player 2,2,14884,0,0
LILA-LF-S2,8,0,0,2,Female,English,3,1,mar.,2009,4,1,Player 2,0,11192,1,1
LILA-LF-S2,8,0,0,7,Female,Art / Music,3,1,may.,2009,4,0,Player 1,2,13961,1,1
LILA-LF-S2,8,0,0,8,Male,Art / Music,3,1,jan.,2009,4,2,Player 3,2,7282,1,1
LILA-LF-S2,8,0,1,4,Female,French,3,1,may.,2009,4,2,Player 3,2,17723,1,1
LILA-LF-S2,8,0,1,10,Male,Math / Science,3,0,nov.,2009,4,1,Player 2,0,22376,1,1
LILA-LF-S2,8,0,1,11,Male,English,3,1,jan.,2010,2,0,Player 1,1,10750,0,0
LILA-LF-S2,8,0,2,1,Male,Math / Science,3,1,jan.,2009,4,1,Player 2,1,14766,0,1
LILA-LF-S2,8,0,2,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,0,3813,0,0
LILA-LF-S2,8,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,2,2,Player 3,1,16782,0,0
LILA-LF-S2,8,0,3,0,Female,Art / Music,3,0,nov.,2009,2,1,Player 2,2,43914,0,0
LILA-LF-S2,8,0,3,5,Female,Art / Music,3,2 or more,jun.,2009,4,2,Player 3,2,6547,1,1
LILA-LF-S2,8,0,3,9,Male,French,3,1,apr.,2009,4,0,Player 1,0,21498,0,1
LILA-LF-S2,9,0,0,1,Male,Math / Science,3,1,jan.,2009,4,2,Player 3,0,5141,1,1
LILA-LF-S2,9,0,0,4,Female,French,3,1,may.,2009,2,0,Player 1,1,12402,1,0
LILA-LF-S2,9,0,0,9,Male,French,3,1,apr.,2009,2,1,Player 2,1,17549,0,0
LILA-LF-S2,9,0,1,2,Female,English,3,1,mar.,2009,4,2,Player 3,0,6167,1,1
LILA-LF-S2,9,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,2,0,Player 1,0,10282,0,0
LILA-LF-S2,9,0,1,7,Female,Art / Music,3,1,may.,2009,4,1,Player 2,0,10063,1,1
LILA-LF-S2,9,0,2,0,Female,Art / Music,3,0,nov.,2009,4,2,Player 3,0,9104,1,1
LILA-LF-S2,9,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,4,0,Player 1,0,9156,0,1
LILA-LF-S2,9,0,2,11,Male,English,3,1,jan.,2010,2,1,Player 2,1,6219,0,0
LILA-LF-S2,9,0,3,3,Female,English,3,2 or more,feb.,2009,2,1,Player 2,2,3203,0,0
LILA-LF-S2,9,0,3,8,Male,Art / Music,3,1,jan.,2009,4,0,Player 1,2,10876,0,1
LILA-LF-S2,9,0,3,10,Male,Math / Science,3,0,nov.,2009,4,2,Player 3,0,65862,1,1
LILA-LF-S2,10,0,0,1,Male,Math / Science,3,1,jan.,2009,2,0,Player 1,0,16703,0,0
LILA-LF-S2,10,0,0,8,Male,Art / Music,3,1,jan.,2009,2,1,Player 2,1,8032,0,0
LILA-LF-S2,10,0,0,11,Male,English,3,1,jan.,2010,4,2,Player 3,1,8219,1,1
LILA-LF-S2,10,0,1,0,Female,Art / Music,3,0,nov.,2009,2,0,Player 1,2,7975,0,0
LILA-LF-S2,10,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,4,1,Player 2,2,11188,1,1
LILA-LF-S2,10,0,1,9,Male,French,3,1,apr.,2009,4,2,Player 3,1,17939,1,1
LILA-LF-S2,10,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,2,1,Player 2,0,23376,0,0
LILA-LF-S2,10,0,2,7,Female,Art / Music,3,1,may.,2009,4,2,Player 3,1,8532,1,1
LILA-LF-S2,10,0,2,10,Male,Math / Science,3,0,nov.,2009,2,0,Player 1,1,46955,1,0
LILA-LF-S2,10,0,3,2,Female,English,3,1,mar.,2009,2,0,Player 1,1,16165,1,0
LILA-LF-S2,10,0,3,3,Female,English,3,2 or more,feb.,2009,2,2,Player 3,2,3438,0,0
LILA-LF-S2,10,0,3,4,Female,French,3,1,may.,2009,4,1,Player 2,1,13970,0,1
LILA-LF-S2,11,0,0,1,Male,Math / Science,3,1,jan.,2009,2,1,Player 2,2,26438,0,0
LILA-LF-S2,11,0,0,5,Female,Art / Music,3,2 or more,jun.,2009,4,2,Player 3,2,13516,1,1
LILA-LF-S2,11,0,0,11,Male,English,3,1,jan.,2010,2,0,Player 1,1,9625,1,0
LILA-LF-S2,11,0,1,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,2,7110,0,0
LILA-LF-S2,11,0,1,4,Female,French,3,1,may.,2009,4,2,Player 3,2,16549,1,1
LILA-LF-S2,11,0,1,10,Male,Math / Science,3,0,nov.,2009,4,1,Player 2,0,29095,1,1
LILA-LF-S2,11,0,2,0,Female,Art / Music,3,0,nov.,2009,2,1,Player 2,1,9968,0,0
LILA-LF-S2,11,0,2,8,Male,Art / Music,3,1,jan.,2009,2,2,Player 3,0,8943,0,0
LILA-LF-S2,11,0,2,9,Male,French,3,1,apr.,2009,2,0,Player 1,2,29010,0,0
LILA-LF-S2,11,0,3,2,Female,English,3,1,mar.,2009,2,1,Player 2,0,9609,1,0
LILA-LF-S2,11,0,3,6,Female,Art / Music,3,2 or more,nov.,2009,2,2,Player 3,1,20001,0,0
LILA-LF-S2,11,0,3,7,Female,Art / Music,3,1,may.,2009,4,0,Player 1,1,11548,1,1
LILA-LF-S2,12,0,0,2,Female,English,3,1,mar.,2009,4,2,Player 3,2,13207,1,1
LILA-LF-S2,12,0,0,8,Male,Art / Music,3,1,jan.,2009,2,0,Player 1,2,15875,1,0
LILA-LF-S2,12,0,0,9,Male,French,3,1,apr.,2009,2,1,Player 2,0,16046,0,0
LILA-LF-S2,12,0,1,0,Female,Art / Music,3,0,nov.,2009,4,2,Player 3,2,33647,1,1
LILA-LF-S2,12,0,1,4,Female,French,3,1,may.,2009,4,0,Player 1,2,18351,1,1
LILA-LF-S2,12,0,1,7,Female,Art / Music,3,1,may.,2009,4,1,Player 2,1,10517,1,1
LILA-LF-S2,12,0,2,1,Male,Math / Science,3,1,jan.,2009,4,2,Player 3,2,25348,1,1
LILA-LF-S2,12,0,2,5,Female,Art / Music,3,2 or more,jun.,2009,4,0,Player 1,1,10360,0,1
LILA-LF-S2,12,0,2,11,Male,English,3,1,jan.,2010,2,1,Player 2,2,67916,0,0
LILA-LF-S2,12,0,3,3,Female,English,3,2 or more,feb.,2009,2,1,Player 2,0,6609,0,0
LILA-LF-S2,12,0,3,6,Female,Art / Music,3,2 or more,nov.,2009,2,0,Player 1,1,34485,0,0
LILA-LF-S2,12,0,3,10,Male,Math / Science,3,0,nov.,2009,4,2,Player 3,2,11048,1,1
LILA-LF-S2,13,0,0,0,Female,Art / Music,3,0,nov.,2009,2,0,Player 1,2,15923,0,0
LILA-LF-S2,13,0,0,4,Female,French,3,1,may.,2009,4,1,Player 2,1,17908,1,1
LILA-LF-S2,13,0,0,9,Male,French,3,1,apr.,2009,4,2,Player 3,1,18283,1,1
LILA-LF-S2,13,0,1,1,Male,Math / Science,3,1,jan.,2009,2,0,Player 1,2,11910,0,0
LILA-LF-S2,13,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,2,1,Player 2,0,15985,0,0
LILA-LF-S2,13,0,1,7,Female,Art / Music,3,1,may.,2009,4,2,Player 3,1,6047,1,1
LILA-LF-S2,13,0,2,8,Male,Art / Music,3,1,jan.,2009,2,1,Player 2,2,8404,0,0
LILA-LF-S2,13,0,2,10,Male,Math / Science,3,0,nov.,2009,2,0,Player 1,1,15985,1,0
LILA-LF-S2,13,0,2,11,Male,English,3,1,jan.,2010,4,2,Player 3,1,9594,1,1
LILA-LF-S2,13,0,3,2,Female,English,3,1,mar.,2009,4,0,Player 1,1,10743,1,1
LILA-LF-S2,13,0,3,3,Female,English,3,2 or more,feb.,2009,4,2,Player 3,1,5062,1,1
LILA-LF-S2,13,0,3,6,Female,Art / Music,3,2 or more,nov.,2009,4,1,Player 2,1,18907,1,1
LILA-LF-S2,14,0,0,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,1,4594,0,0
LILA-LF-S2,14,0,0,5,Female,Art / Music,3,2 or more,jun.,2009,4,2,Player 3,0,9234,1,1
LILA-LF-S2,14,0,0,10,Male,Math / Science,3,0,nov.,2009,4,1,Player 2,2,38346,1,1
LILA-LF-S2,14,0,1,1,Male,Math / Science,3,1,jan.,2009,2,1,Player 2,2,13017,1,0
LILA-LF-S2,14,0,1,7,Female,Art / Music,3,1,may.,2009,4,0,Player 1,2,14893,1,1
LILA-LF-S2,14,0,1,8,Male,Art / Music,3,1,jan.,2009,2,2,Player 3,2,4844,0,0
LILA-LF-S2,14,0,2,0,Female,Art / Music,3,0,nov.,2009,4,1,Player 2,2,8782,1,1
LILA-LF-S2,14,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,4,2,Player 3,0,52970,1,1
LILA-LF-S2,14,0,2,9,Male,French,3,1,apr.,2009,2,0,Player 1,1,25348,0,0
LILA-LF-S2,14,0,3,2,Female,English,3,1,mar.,2009,2,1,Player 2,2,8573,1,0
LILA-LF-S2,14,0,3,4,Female,French,3,1,may.,2009,2,2,Player 3,2,11205,0,0
LILA-LF-S2,14,0,3,11,Male,English,3,1,jan.,2010,2,0,Player 1,1,12016,0,0
LILA-LF-S2,15,0,0,1,Male,Math / Science,3,1,jan.,2009,4,2,Player 3,2,11751,1,1
LILA-LF-S2,15,0,0,6,Female,Art / Music,3,2 or more,nov.,2009,4,0,Player 1,2,25142,0,1
LILA-LF-S2,15,0,0,11,Male,English,3,1,jan.,2010,2,1,Player 2,1,11939,0,0
LILA-LF-S2,15,0,1,0,Female,Art / Music,3,0,nov.,2009,4,2,Player 3,2,5766,1,1
LILA-LF-S2,15,0,1,3,Female,English,3,2 or more,feb.,2009,2,1,Player 2,1,4359,0,0
LILA-LF-S2,15,0,1,8,Male,Art / Music,3,1,jan.,2009,2,0,Player 1,1,17179,0,0
LILA-LF-S2,15,0,2,5,Female,Art / Music,3,2 or more,jun.,2009,2,0,Player 1,2,16735,0,0
LILA-LF-S2,15,0,2,9,Male,French,3,1,apr.,2009,2,1,Player 2,2,26581,0,0
LILA-LF-S2,15,0,2,10,Male,Math / Science,3,0,nov.,2009,4,2,Player 3,2,16125,1,1
LILA-LF-S2,15,0,3,2,Female,English,3,1,mar.,2009,4,2,Player 3,2,11267,1,1
LILA-LF-S2,15,0,3,4,Female,French,3,1,may.,2009,2,0,Player 1,1,14173,0,0
LILA-LF-S2,15,0,3,7,Female,Art / Music,3,1,may.,2009,4,1,Player 2,0,11876,1,1
LILA-LF-S2,16,0,0,0,Female,Art / Music,3,0,nov.,2009,2,0,Player 1,0,9268,1,0
LILA-LF-S2,16,0,0,5,Female,Art / Music,3,2 or more,jun.,2009,2,1,Player 2,1,23048,0,0
LILA-LF-S2,16,0,0,7,Female,Art / Music,3,1,may.,2009,4,2,Player 3,0,3728,1,1
LILA-LF-S2,16,0,1,1,Male,Math / Science,3,1,jan.,2009,2,0,Player 1,0,16582,1,0
LILA-LF-S2,16,0,1,4,Female,French,3,1,may.,2009,2,1,Player 2,2,9558,0,0
LILA-LF-S2,16,0,1,11,Male,English,3,1,jan.,2010,4,2,Player 3,0,12563,1,1
LILA-LF-S2,16,0,2,3,Female,English,3,2 or more,feb.,2009,4,2,Player 3,0,4094,1,1
LILA-LF-S2,16,0,2,8,Male,Art / Music,3,1,jan.,2009,2,1,Player 2,1,6700,0,0
LILA-LF-S2,16,0,2,10,Male,Math / Science,3,0,nov.,2009,2,0,Player 1,0,25907,1,0
LILA-LF-S2,16,0,3,2,Female,English,3,1,mar.,2009,2,0,Player 1,0,11328,1,0
LILA-LF-S2,16,0,3,6,Female,Art / Music,3,2 or more,nov.,2009,2,1,Player 2,1,37705,0,0
LILA-LF-S2,16,0,3,9,Male,French,3,1,apr.,2009,4,2,Player 3,0,20795,1,1
LILA-LF-S2,17,0,0,2,Female,English,3,1,mar.,2009,2,1,Player 2,0,7792,1,0
LILA-LF-S2,17,0,0,6,Female,Art / Music,3,2 or more,nov.,2009,2,2,Player 3,1,23376,0,0
LILA-LF-S2,17,0,0,7,Female,Art / Music,3,1,may.,2009,4,0,Player 1,2,26086,1,1
LILA-LF-S2,17,0,1,0,Female,Art / Music,3,0,nov.,2009,2,1,Player 2,1,8094,0,0
LILA-LF-S2,17,0,1,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,0,8688,0,0
LILA-LF-S2,17,0,1,8,Male,Art / Music,3,1,jan.,2009,4,2,Player 3,2,5672,1,1
LILA-LF-S2,17,0,2,1,Male,Math / Science,3,1,jan.,2009,2,1,Player 2,0,16110,1,0
LILA-LF-S2,17,0,2,4,Female,French,3,1,may.,2009,2,2,Player 3,0,23491,0,0
LILA-LF-S2,17,0,2,11,Male,English,3,1,jan.,2010,2,0,Player 1,0,6672,0,0
LILA-LF-S2,17,0,3,5,Female,Art / Music,3,2 or more,jun.,2009,2,2,Player 3,1,8157,0,0
LILA-LF-S2,17,0,3,9,Male,French,3,1,apr.,2009,2,0,Player 1,0,17826,0,0
LILA-LF-S2,17,0,3,10,Male,Math / Science,3,0,nov.,2009,2,1,Player 2,0,17517,1,0
LILA-LF-S2,18,0,0,0,Female,Art / Music,3,0,nov.,2009,2,2,Player 3,2,13594,0,0
LILA-LF-S2,18,0,0,3,Female,English,3,2 or more,feb.,2009,4,1,Player 2,2,4563,0,1
LILA-LF-S2,18,0,0,4,Female,French,3,1,may.,2009,2,0,Player 1,0,23178,0,0
LILA-LF-S2,18,0,1,6,Female,Art / Music,3,2 or more,nov.,2009,4,0,Player 1,0,46314,0,1
LILA-LF-S2,18,0,1,9,Male,French,3,1,apr.,2009,2,1,Player 2,1,7938,0,0
LILA-LF-S2,18,0,1,10,Male,Math / Science,3,0,nov.,2009,4,2,Player 3,0,10673,1,1
LILA-LF-S2,18,0,2,2,Female,English,3,1,mar.,2009,4,2,Player 3,0,5588,1,1
LILA-LF-S2,18,0,2,7,Female,Art / Music,3,1,may.,2009,4,1,Player 2,0,10783,1,1
LILA-LF-S2,18,0,2,8,Male,Art / Music,3,1,jan.,2009,2,0,Player 1,2,12027,0,0
LILA-LF-S2,18,0,3,1,Male,Math / Science,3,1,jan.,2009,4,2,Player 3,0,4359,1,1
LILA-LF-S2,18,0,3,5,Female,Art / Music,3,2 or more,jun.,2009,2,0,Player 1,0,20673,0,0
LILA-LF-S2,18,0,3,11,Male,English,3,1,jan.,2010,4,1,Player 2,0,18110,1,1
LILA-LF-S2,19,0,0,2,Female,English,3,1,mar.,2009,2,0,Player 1,1,13736,1,0
LILA-LF-S2,19,0,0,4,Female,French,3,1,may.,2009,2,1,Player 2,0,12137,0,0
LILA-LF-S2,19,0,0,9,Male,French,3,1,apr.,2009,4,2,Player 3,1,31130,1,1
LILA-LF-S2,19,0,1,0,Female,Art / Music,3,0,nov.,2009,2,0,Player 1,2,9498,0,0
LILA-LF-S2,19,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,4,1,Player 2,2,15813,1,1
LILA-LF-S2,19,0,1,7,Female,Art / Music,3,1,may.,2009,4,2,Player 3,1,9294,1,1
LILA-LF-S2,19,0,2,1,Male,Math / Science,3,1,jan.,2009,2,0,Player 1,0,7734,0,0
LILA-LF-S2,19,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,4,1,Player 2,2,33782,1,1
LILA-LF-S2,19,0,2,11,Male,English,3,1,jan.,2010,4,2,Player 3,1,13375,1,1
LILA-LF-S2,19,0,3,3,Female,English,3,2 or more,feb.,2009,4,2,Player 3,1,4875,1,1
LILA-LF-S2,19,0,3,8,Male,Art / Music,3,1,jan.,2009,2,1,Player 2,1,6292,0,0
LILA-LF-S2,19,0,3,10,Male,Math / Science,3,0,nov.,2009,2,0,Player 1,1,12985,1,0
LILA-LF-S2,20,0,0,4,Female,French,3,1,may.,2009,2,2,Player 3,1,7490,0,0
LILA-LF-S2,20,0,0,10,Male,Math / Science,3,0,nov.,2009,2,1,Player 2,0,27658,1,0
LILA-LF-S2,20,0,0,11,Male,English,3,1,jan.,2010,2,0,Player 1,0,10187,0,0
LILA-LF-S2,20,0,1,1,Male,Math / Science,3,1,jan.,2009,2,1,Player 2,1,11250,0,0
LILA-LF-S2,20,0,1,5,Female,Art / Music,3,2 or more,jun.,2009,4,2,Player 3,2,6548,1,1
LILA-LF-S2,20,0,1,7,Female,Art / Music,3,1,may.,2009,2,0,Player 1,1,16814,1,0
LILA-LF-S2,20,0,2,2,Female,English,3,1,mar.,2009,2,1,Player 2,0,15090,1,0
LILA-LF-S2,20,0,2,3,Female,English,3,2 or more,feb.,2009,2,0,Player 1,2,5579,0,0
LILA-LF-S2,20,0,2,6,Female,Art / Music,3,2 or more,nov.,2009,2,2,Player 3,1,45924,0,0
LILA-LF-S2,20,0,3,0,Female,Art / Music,3,0,nov.,2009,2,1,Player 2,1,15938,0,0
LILA-LF-S2,20,0,3,8,Male,Art / Music,3,1,jan.,2009,2,2,Player 3,0,6277,0,0
LILA-LF-S2,20,0,3,9,Male,French,3,1,apr.,2009,2,0,Player 1,2,10255,0,0
LILA-LF-S3,3,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,1,16360,1,1
LILA-LF-S3,4,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,1,13532,1,1
LILA-LF-S3,5,0,1,0,Female,Art / Music,5,2 or more,mar.,2007,2,0,Player 1,2,25017,1,0
LILA-LF-S3,6,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,0,76394,1,1
LILA-LF-S3,7,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,0,8126,1,1
LILA-LF-S3,8,0,3,0,Female,Art / Music,5,2 or more,mar.,2007,2,0,Player 1,2,9391,1,0
LILA-LF-S3,9,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,0,12344,1,1
LILA-LF-S3,10,0,2,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,1,60815,1,1
LILA-LF-S3,11,0,2,0,Female,Art / Music,5,2 or more,mar.,2007,4,0,Player 1,1,17251,1,1
LILA-LF-S3,12,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,1,11578,1,1
LILA-LF-S3,13,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,1,4875,1,1
LILA-LF-S3,14,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,0,Player 1,2,16704,1,1
LILA-LF-S3,15,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,0,10001,1,1
LILA-LF-S3,16,0,2,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,0,4719,1,1
LILA-LF-S3,17,0,2,0,Female,Art / Music,5,2 or more,mar.,2007,4,0,Player 1,2,13019,1,1
LILA-LF-S3,18,0,3,0,Female,Art / Music,5,2 or more,mar.,2007,4,1,Player 2,0,9609,1,1
LILA-LF-S3,19,0,0,0,Female,Art / Music,5,2 or more,mar.,2007,4,2,Player 3,1,11360,1,1
LILA-LF-S3,20,0,2,0,Female,Art / Music,5,2 or more,mar.,2007,4,0,Player 1,1,17769,1,1
LILA-LF-S3,3,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,2,1,Player 2,0,20189,0,0
LILA-LF-S3,4,0,2,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,1,7516,1,1
LILA-LF-S3,5,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,1,20892,0,0
LILA-LF-S3,6,0,1,1,Female,Art / Music,5,2 or more,jun.,2007,2,1,Player 2,1,10797,0,0
LILA-LF-S3,7,0,1,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,0,5562,1,1
LILA-LF-S3,8,0,0,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,1,22032,0,0
LILA-LF-S3,9,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,2,1,Player 2,1,12751,0,0
LILA-LF-S3,10,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,1,22563,1,1
LILA-LF-S3,11,0,1,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,2,8266,0,0
LILA-LF-S3,12,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,4,1,Player 2,1,19501,1,1
LILA-LF-S3,13,0,2,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,1,8360,1,1
LILA-LF-S3,14,0,2,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,1,6906,0,0
LILA-LF-S3,15,0,2,1,Female,Art / Music,5,2 or more,jun.,2007,2,1,Player 2,1,10063,0,0
LILA-LF-S3,16,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,0,4422,1,1
LILA-LF-S3,17,0,0,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,1,13547,0,0
LILA-LF-S3,18,0,1,1,Female,Art / Music,5,2 or more,jun.,2007,4,1,Player 2,0,14626,1,1
LILA-LF-S3,19,0,3,1,Female,Art / Music,5,2 or more,jun.,2007,4,2,Player 3,1,7048,1,1
LILA-LF-S3,20,0,0,1,Female,Art / Music,5,2 or more,jun.,2007,2,0,Player 1,0,15047,0,0
LILA-LF-S3,3,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,2,0,Player 1,0,13517,0,0
LILA-LF-S3,4,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,4,1,Player 2,1,17226,1,1
LILA-LF-S3,5,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,0,9673,1,1
LILA-LF-S3,6,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,2,0,Player 1,0,10438,1,0
LILA-LF-S3,7,0,3,2,Male,Math / Science,5,2 or more,jun.,2007,2,1,Player 2,0,9032,1,0
LILA-LF-S3,8,0,1,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,2,5344,1,1
LILA-LF-S3,9,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,4,0,Player 1,1,12080,1,1
LILA-LF-S3,10,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,4,1,Player 2,2,6696,1,1
LILA-LF-S3,11,0,1,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,2,5970,1,1
LILA-LF-S3,12,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,4,0,Player 1,2,12148,1,1
LILA-LF-S3,13,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,4,1,Player 2,1,7785,1,1
LILA-LF-S3,14,0,3,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,0,4545,1,1
LILA-LF-S3,15,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,4,0,Player 1,0,14058,1,1
LILA-LF-S3,16,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,2,1,Player 2,0,11158,1,0
LILA-LF-S3,17,0,0,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,2,5879,1,1
LILA-LF-S3,18,0,1,2,Male,Math / Science,5,2 or more,jun.,2007,4,0,Player 1,1,12031,1,1
LILA-LF-S3,19,0,2,2,Male,Math / Science,5,2 or more,jun.,2007,2,1,Player 2,2,9642,1,0
LILA-LF-S3,20,0,1,2,Male,Math / Science,5,2 or more,jun.,2007,4,2,Player 3,2,4740,1,1
LILA-LF-S3,3,0,3,3,Female,Art / Music,5,1,nov.,2007,4,0,Player 1,0,19719,0,1
LILA-LF-S3,4,0,1,3,Female,Art / Music,5,1,nov.,2007,2,1,Player 2,0,13266,0,0
LILA-LF-S3,5,0,1,3,Female,Art / Music,5,1,nov.,2007,4,2,Player 3,0,30079,1,1
LILA-LF-S3,6,0,0,3,Female,Art / Music,5,1,nov.,2007,2,0,Player 1,1,41673,0,0
LILA-LF-S3,7,0,0,3,Female,Art / Music,5,1,nov.,2007,4,1,Player 2,0,12813,1,1
LILA-LF-S3,8,0,2,3,Female,Art / Music,5,1,nov.,2007,4,2,Player 3,2,9298,1,1
LILA-LF-S3,9,0,0,3,Female,Art / Music,5,1,nov.,2007,4,0,Player 1,1,27251,1,1
LILA-LF-S3,10,0,3,3,Female,Art / Music,5,1,nov.,2007,4,1,Player 2,2,18000,1,1
LILA-LF-S3,11,0,0,3,Female,Art / Music,5,1,nov.,2007,4,2,Player 3,2,13844,1,1
LILA-LF-S3,12,0,1,3,Female,Art / Music,5,1,nov.,2007,2,0,Player 1,2,26830,1,0
